Bandit,Reward,Algorithm
2,2.358018368373787,ThompsonSampling
2,1.6655365489478073,ThompsonSampling
2,4.27442216593694,ThompsonSampling
2,3.1189425412120646,ThompsonSampling
2,2.7540972436746665,ThompsonSampling
2,4.186259145463676,ThompsonSampling
2,2.7831177916015686,ThompsonSampling
2,0.9111311318252757,ThompsonSampling
2,2.5864241334299902,ThompsonSampling
2,3.980673201970914,ThompsonSampling
2,2.140865343623079,ThompsonSampling
2,2.1294953180417515,ThompsonSampling
2,2.9553036876509493,ThompsonSampling
2,0.6890570996843346,ThompsonSampling
2,2.837204166095857,ThompsonSampling
2,2.032762265293016,ThompsonSampling
2,3.6809418863493724,ThompsonSampling
2,1.1536099891677989,ThompsonSampling
2,3.2989150004009558,ThompsonSampling
2,2.718353545750296,ThompsonSampling
2,2.345167941441467,ThompsonSampling
2,1.403266193813231,ThompsonSampling
2,2.512937437258201,ThompsonSampling
2,2.994705724116075,ThompsonSampling
2,1.8375270547173328,ThompsonSampling
2,3.77156407649634,ThompsonSampling
2,3.56042061196009,ThompsonSampling
2,3.186689060722853,ThompsonSampling
2,4.078615668956319,ThompsonSampling
2,1.8854756930719385,ThompsonSampling
2,3.0556227026689013,ThompsonSampling
2,3.0677030008895385,ThompsonSampling
2,3.237837981662966,ThompsonSampling
2,1.8496143619386127,ThompsonSampling
2,1.1885904104558533,ThompsonSampling
2,3.3377377536037187,ThompsonSampling
2,2.409405508624527,ThompsonSampling
3,4.681499641417454,ThompsonSampling
3,4.5548591450116405,ThompsonSampling
2,4.380231845472277,ThompsonSampling
3,4.1437670200300625,ThompsonSampling
3,2.9830525819274785,ThompsonSampling
2,3.6882902317774753,ThompsonSampling
3,2.8816839966127494,ThompsonSampling
3,4.475849698879029,ThompsonSampling
3,3.1591894158009763,ThompsonSampling
3,3.353102749858799,ThompsonSampling
3,2.8099335754575123,ThompsonSampling
3,5.030554076871196,ThompsonSampling
3,4.7466209053759485,ThompsonSampling
3,3.937498787116379,ThompsonSampling
3,2.32535622740044,ThompsonSampling
3,4.7792422641728445,ThompsonSampling
3,4.925076110605627,ThompsonSampling
3,3.9137913586284014,ThompsonSampling
3,4.953145671658266,ThompsonSampling
3,3.3447220030885907,ThompsonSampling
3,3.9628964136343976,ThompsonSampling
3,2.3579293731365225,ThompsonSampling
3,4.495345660827423,ThompsonSampling
3,4.181059906939628,ThompsonSampling
3,6.629080668434406,ThompsonSampling
3,2.218202933175637,ThompsonSampling
3,4.380473988045615,ThompsonSampling
3,3.7457777150857803,ThompsonSampling
3,2.925782250126681,ThompsonSampling
3,2.6585497456122322,ThompsonSampling
3,3.6975927809272005,ThompsonSampling
3,4.42090271297984,ThompsonSampling
3,2.8303947069338458,ThompsonSampling
3,3.918125725213335,ThompsonSampling
3,4.2371795147760025,ThompsonSampling
3,5.288672126983462,ThompsonSampling
3,2.1067179385083086,ThompsonSampling
3,2.389511903571035,ThompsonSampling
3,4.151257043370523,ThompsonSampling
3,4.0824706661975165,ThompsonSampling
3,3.2903774424686745,ThompsonSampling
3,4.904381187131576,ThompsonSampling
3,3.734388014833411,ThompsonSampling
3,5.151648631564053,ThompsonSampling
3,3.4086464839617214,ThompsonSampling
3,2.975828566838759,ThompsonSampling
3,4.26031729504964,ThompsonSampling
3,5.695887564681194,ThompsonSampling
3,3.2624964208649727,ThompsonSampling
3,3.544563481706426,ThompsonSampling
3,3.581132864662077,ThompsonSampling
3,4.289982311204744,ThompsonSampling
3,6.008059593984353,ThompsonSampling
3,3.805219022671628,ThompsonSampling
3,5.0886198204859125,ThompsonSampling
3,5.983231150016373,ThompsonSampling
3,3.402183645239001,ThompsonSampling
3,3.096719272297479,ThompsonSampling
3,4.689980752394732,ThompsonSampling
3,4.059301063228033,ThompsonSampling
3,4.554923570796154,ThompsonSampling
3,3.313467661491624,ThompsonSampling
3,5.156425760409698,ThompsonSampling
3,4.537666392477029,ThompsonSampling
3,4.223067511870035,ThompsonSampling
3,2.4653084551335773,ThompsonSampling
3,4.700557443440819,ThompsonSampling
3,4.809930690316605,ThompsonSampling
3,4.0492970597156726,ThompsonSampling
3,2.9373700657247968,ThompsonSampling
3,3.9535033059926605,ThompsonSampling
3,4.322600149820501,ThompsonSampling
3,3.9033117923433505,ThompsonSampling
3,5.448564358415521,ThompsonSampling
3,5.271431426382124,ThompsonSampling
3,4.532306944162108,ThompsonSampling
3,5.263880694422178,ThompsonSampling
3,4.371352824817357,ThompsonSampling
3,3.8433814205191874,ThompsonSampling
3,3.528856146596689,ThompsonSampling
3,4.0884698429931285,ThompsonSampling
3,3.8637696559141337,ThompsonSampling
3,4.8001287830660555,ThompsonSampling
3,2.4039190984458045,ThompsonSampling
3,1.0509462873903854,ThompsonSampling
3,5.25950571172587,ThompsonSampling
3,3.7136567499222206,ThompsonSampling
3,4.926910051060428,ThompsonSampling
3,3.957795878326438,ThompsonSampling
3,3.1635344315333214,ThompsonSampling
3,4.4056596067303735,ThompsonSampling
3,4.694705932589807,ThompsonSampling
3,3.204560506313043,ThompsonSampling
3,2.960316895017486,ThompsonSampling
3,2.041012604717303,ThompsonSampling
3,3.733432255376892,ThompsonSampling
3,5.217578807254233,ThompsonSampling
3,3.3459419691317063,ThompsonSampling
3,5.471177273538089,ThompsonSampling
3,3.0932634070956437,ThompsonSampling
3,4.5314729081037415,ThompsonSampling
3,1.7789823750381988,ThompsonSampling
3,4.349496920511027,ThompsonSampling
3,5.3162786806575255,ThompsonSampling
3,2.857731763396055,ThompsonSampling
3,3.7450055763524275,ThompsonSampling
3,2.869073752383784,ThompsonSampling
3,3.883963019034907,ThompsonSampling
3,2.913314475686318,ThompsonSampling
3,2.7947381655169083,ThompsonSampling
3,3.8922429180674945,ThompsonSampling
3,4.105959057579584,ThompsonSampling
3,4.017592556955861,ThompsonSampling
3,4.802180067872941,ThompsonSampling
3,4.065266263921547,ThompsonSampling
3,3.125315548682604,ThompsonSampling
3,3.9937507840051643,ThompsonSampling
3,4.466128766024682,ThompsonSampling
3,6.021307659187082,ThompsonSampling
3,4.215041515185038,ThompsonSampling
3,3.196280200607249,ThompsonSampling
3,2.993218242488953,ThompsonSampling
3,4.440936972144598,ThompsonSampling
3,3.473201140367344,ThompsonSampling
3,3.7471084315114513,ThompsonSampling
3,4.475371014383498,ThompsonSampling
3,5.68208148320209,ThompsonSampling
3,4.242270430203002,ThompsonSampling
3,2.6359281570944355,ThompsonSampling
3,4.402390660594742,ThompsonSampling
3,4.955403442117282,ThompsonSampling
3,5.566733396111793,ThompsonSampling
3,2.546241963036051,ThompsonSampling
3,3.2776041827892284,ThompsonSampling
3,3.8538968850493327,ThompsonSampling
3,5.73680177013472,ThompsonSampling
3,2.722081517805819,ThompsonSampling
3,4.501560967494646,ThompsonSampling
3,5.007098811572673,ThompsonSampling
3,4.3156104579903065,ThompsonSampling
3,4.090234566095361,ThompsonSampling
3,3.561436423196474,ThompsonSampling
3,5.180509684976877,ThompsonSampling
3,3.5148160097212875,ThompsonSampling
3,3.849736531651844,ThompsonSampling
3,3.745160924490307,ThompsonSampling
3,5.083501998332575,ThompsonSampling
3,2.142578773017332,ThompsonSampling
3,4.981754483875634,ThompsonSampling
3,4.287793368992213,ThompsonSampling
3,4.713313487505564,ThompsonSampling
3,5.052502842596985,ThompsonSampling
3,6.0380427776032555,ThompsonSampling
3,3.671624260310854,ThompsonSampling
3,5.082215519338031,ThompsonSampling
3,3.125144854666439,ThompsonSampling
3,1.6493769092723531,ThompsonSampling
3,4.8563186035750485,ThompsonSampling
3,4.59327443861924,ThompsonSampling
3,3.364281831771996,ThompsonSampling
3,3.6100987211694364,ThompsonSampling
3,4.331523700215119,ThompsonSampling
3,2.8376975705570398,ThompsonSampling
3,1.8418922320817503,ThompsonSampling
3,3.705243339028252,ThompsonSampling
3,2.9642729871485995,ThompsonSampling
3,5.080915889796367,ThompsonSampling
3,4.1366604728860175,ThompsonSampling
3,3.7504409164993104,ThompsonSampling
3,3.022159201431913,ThompsonSampling
3,4.83292531917811,ThompsonSampling
3,3.390629762241147,ThompsonSampling
3,5.6269944763085435,ThompsonSampling
3,4.527959876832737,ThompsonSampling
3,5.5653725019758795,ThompsonSampling
3,5.602236255740989,ThompsonSampling
3,2.7588362009885183,ThompsonSampling
3,2.790983986771726,ThompsonSampling
3,3.7576251386875175,ThompsonSampling
3,4.613584220765869,ThompsonSampling
3,3.498599656698036,ThompsonSampling
3,2.3406321895209428,ThompsonSampling
3,3.840816347754017,ThompsonSampling
3,3.290781867138011,ThompsonSampling
3,4.260720399344515,ThompsonSampling
3,1.6808910444076735,ThompsonSampling
3,4.452829923369044,ThompsonSampling
3,5.290073439370875,ThompsonSampling
3,4.202444815372108,ThompsonSampling
3,3.4086497322723828,ThompsonSampling
3,4.577966195125651,ThompsonSampling
3,5.392757356656393,ThompsonSampling
3,5.506721036383223,ThompsonSampling
3,3.5809019706261536,ThompsonSampling
3,1.3975874298783775,ThompsonSampling
3,4.623043176704823,ThompsonSampling
3,4.175113140255004,ThompsonSampling
3,3.1382128058467855,ThompsonSampling
3,3.3462897789663395,ThompsonSampling
3,5.159138789656918,ThompsonSampling
3,3.776333702491568,ThompsonSampling
3,3.9445458986681095,ThompsonSampling
3,4.825458286841808,ThompsonSampling
3,3.826753422687225,ThompsonSampling
3,3.654044994558455,ThompsonSampling
3,4.260199761602341,ThompsonSampling
3,3.2346713155526405,ThompsonSampling
3,4.259850306717919,ThompsonSampling
3,5.183905264277944,ThompsonSampling
3,4.241083983803868,ThompsonSampling
3,3.854588328382426,ThompsonSampling
3,3.750696583970288,ThompsonSampling
3,4.7477163733437395,ThompsonSampling
3,3.5477517305460324,ThompsonSampling
3,5.375830861123919,ThompsonSampling
3,3.684229337991552,ThompsonSampling
3,4.287043998402688,ThompsonSampling
3,4.262129608219789,ThompsonSampling
3,4.610554339437404,ThompsonSampling
3,3.877928161876076,ThompsonSampling
3,3.5918668310823363,ThompsonSampling
3,4.337205586734416,ThompsonSampling
3,6.002547209960459,ThompsonSampling
3,4.973807680299791,ThompsonSampling
3,1.8914018573942806,ThompsonSampling
3,2.2129428039670174,ThompsonSampling
3,4.166393461135373,ThompsonSampling
3,5.6603818921863995,ThompsonSampling
3,3.621798789079182,ThompsonSampling
3,3.0809487038014725,ThompsonSampling
3,4.047781108239667,ThompsonSampling
3,2.2585715715757817,ThompsonSampling
3,5.172454061543254,ThompsonSampling
3,4.122293165809505,ThompsonSampling
3,5.7314027966888865,ThompsonSampling
3,2.864339502633416,ThompsonSampling
3,3.934747819797949,ThompsonSampling
3,3.657739589980539,ThompsonSampling
3,3.1438023248928864,ThompsonSampling
3,4.756120807915039,ThompsonSampling
3,5.641128571885811,ThompsonSampling
3,3.6619524411563744,ThompsonSampling
3,4.624339250349558,ThompsonSampling
3,4.07975195074916,ThompsonSampling
3,3.9238367504921654,ThompsonSampling
3,2.5927546589413986,ThompsonSampling
3,5.111332644404089,ThompsonSampling
3,4.013482173103468,ThompsonSampling
3,2.854934196019307,ThompsonSampling
3,4.740680657384716,ThompsonSampling
3,4.143828612995457,ThompsonSampling
3,1.780074467595722,ThompsonSampling
3,2.885463675395961,ThompsonSampling
3,3.47887531605937,ThompsonSampling
3,4.4547177500868225,ThompsonSampling
3,3.7696211096638734,ThompsonSampling
3,3.2293241765505467,ThompsonSampling
3,4.70300530588215,ThompsonSampling
3,3.20245365849601,ThompsonSampling
3,6.115554031975479,ThompsonSampling
3,3.1768323165026526,ThompsonSampling
3,3.1851115191396566,ThompsonSampling
3,7.241152745358118,ThompsonSampling
3,3.5854932359491025,ThompsonSampling
3,2.540243821599652,ThompsonSampling
3,4.844360374541328,ThompsonSampling
3,1.6955812982594294,ThompsonSampling
3,4.379247222320019,ThompsonSampling
3,2.60051685906332,ThompsonSampling
3,2.899826500333747,ThompsonSampling
3,5.629604823678849,ThompsonSampling
3,5.247491836291642,ThompsonSampling
3,4.430341507453009,ThompsonSampling
3,1.51770544751529,ThompsonSampling
3,3.6018140454995944,ThompsonSampling
3,5.092232803000765,ThompsonSampling
3,3.6962254771023355,ThompsonSampling
3,4.793266049913852,ThompsonSampling
3,3.3565488412775846,ThompsonSampling
3,4.466801433629471,ThompsonSampling
3,3.4951018360689456,ThompsonSampling
3,4.656138717206815,ThompsonSampling
3,3.3139030951687807,ThompsonSampling
3,5.5763941903751775,ThompsonSampling
3,3.7798206244837345,ThompsonSampling
3,2.6270742299035037,ThompsonSampling
3,5.650900299807949,ThompsonSampling
3,4.738434250898818,ThompsonSampling
3,5.038130029269725,ThompsonSampling
3,2.622556785937567,ThompsonSampling
3,4.090005617242351,ThompsonSampling
3,4.386151685409011,ThompsonSampling
3,3.692549390963028,ThompsonSampling
3,3.72591922093809,ThompsonSampling
3,4.1172433008895215,ThompsonSampling
3,3.8957007663277508,ThompsonSampling
3,2.8278423414610403,ThompsonSampling
3,4.100818335918793,ThompsonSampling
3,4.851956295954913,ThompsonSampling
3,4.81840913671916,ThompsonSampling
3,4.5846205853755615,ThompsonSampling
3,2.4475825052890894,ThompsonSampling
3,3.4557012053847656,ThompsonSampling
3,3.4158854126883416,ThompsonSampling
3,4.099992229620469,ThompsonSampling
3,3.411737751078496,ThompsonSampling
3,2.984094745561925,ThompsonSampling
3,3.588464658817177,ThompsonSampling
3,4.371081591051706,ThompsonSampling
3,4.037417254242648,ThompsonSampling
3,2.939134081039043,ThompsonSampling
3,3.3252666669273854,ThompsonSampling
3,5.808872869919086,ThompsonSampling
3,3.8827108264116545,ThompsonSampling
3,4.135671236076541,ThompsonSampling
3,5.85176916100416,ThompsonSampling
3,3.955375604025373,ThompsonSampling
3,4.262058996313207,ThompsonSampling
3,5.929624497784406,ThompsonSampling
3,2.0735745374031085,ThompsonSampling
3,3.5891640918338537,ThompsonSampling
3,3.4327413957024815,ThompsonSampling
3,3.5333848538345536,ThompsonSampling
3,4.031359126382778,ThompsonSampling
3,4.076863741294323,ThompsonSampling
3,1.765910653803382,ThompsonSampling
3,3.532532714776006,ThompsonSampling
3,4.96820797034884,ThompsonSampling
3,3.7833073752059363,ThompsonSampling
3,4.355247331712511,ThompsonSampling
3,4.2280858659570635,ThompsonSampling
3,4.524211607762204,ThompsonSampling
3,4.276075802413536,ThompsonSampling
3,3.043352120198212,ThompsonSampling
3,3.7359675329700632,ThompsonSampling
3,3.759013782601286,ThompsonSampling
3,2.993555698848285,ThompsonSampling
3,4.164906435581354,ThompsonSampling
3,4.216724665701389,ThompsonSampling
3,4.629236966750294,ThompsonSampling
3,3.027674579394409,ThompsonSampling
3,4.969321033822365,ThompsonSampling
3,4.458402318602865,ThompsonSampling
3,3.2818794791535546,ThompsonSampling
3,3.6330952304519815,ThompsonSampling
3,4.932017454649412,ThompsonSampling
3,2.3716693953428027,ThompsonSampling
3,6.209344895775078,ThompsonSampling
3,4.465433134385522,ThompsonSampling
3,3.021261260841011,ThompsonSampling
3,2.697277072952316,ThompsonSampling
3,5.7232285264516065,ThompsonSampling
3,5.273481418006417,ThompsonSampling
3,5.231758814041587,ThompsonSampling
3,4.131626687833705,ThompsonSampling
3,4.68273638708414,ThompsonSampling
3,4.319185379343065,ThompsonSampling
3,2.858206780066054,ThompsonSampling
3,3.7991509518572544,ThompsonSampling
3,4.199572030703799,ThompsonSampling
3,6.061915374039829,ThompsonSampling
3,4.9738296849279635,ThompsonSampling
3,3.69438400759846,ThompsonSampling
3,3.3750714169873097,ThompsonSampling
3,3.068022183275514,ThompsonSampling
3,4.509852229626556,ThompsonSampling
3,5.748455801598754,ThompsonSampling
3,2.8571216258943553,ThompsonSampling
3,3.1149549883038876,ThompsonSampling
3,3.4261840258891847,ThompsonSampling
3,5.1676178636274,ThompsonSampling
3,4.125056261154147,ThompsonSampling
3,3.35974534212016,ThompsonSampling
3,5.5564794499450985,ThompsonSampling
3,4.662859078729665,ThompsonSampling
3,5.146415985772055,ThompsonSampling
3,2.2022528582577294,ThompsonSampling
3,4.32482488370981,ThompsonSampling
3,4.4047371578391425,ThompsonSampling
3,3.9910029799397244,ThompsonSampling
3,4.095112164995098,ThompsonSampling
3,2.1096051967950245,ThompsonSampling
3,2.0568764634091563,ThompsonSampling
3,4.365474601114501,ThompsonSampling
3,3.016995168601996,ThompsonSampling
3,2.7383714364833196,ThompsonSampling
3,4.083391211246206,ThompsonSampling
3,4.933249114219847,ThompsonSampling
3,3.3801772802775085,ThompsonSampling
3,5.267860901315962,ThompsonSampling
3,4.102004060272951,ThompsonSampling
3,4.898895008280866,ThompsonSampling
3,3.854420269746836,ThompsonSampling
3,5.193898245094084,ThompsonSampling
3,3.720819541270637,ThompsonSampling
3,4.046886440982639,ThompsonSampling
3,5.426704943097494,ThompsonSampling
3,3.83157850874871,ThompsonSampling
3,3.6433958485572147,ThompsonSampling
3,2.002018285323601,ThompsonSampling
3,4.537919509525954,ThompsonSampling
3,5.883686315553205,ThompsonSampling
3,5.181674018050379,ThompsonSampling
3,3.8048383265196057,ThompsonSampling
3,3.3929189584183024,ThompsonSampling
3,5.1206730569579495,ThompsonSampling
3,4.572169574298249,ThompsonSampling
3,2.8462059944161586,ThompsonSampling
3,2.803918905971158,ThompsonSampling
3,5.5307794551520875,ThompsonSampling
3,5.650053966995652,ThompsonSampling
3,3.051628476227811,ThompsonSampling
3,4.156637408869485,ThompsonSampling
3,5.85859604538072,ThompsonSampling
3,2.8796875083617843,ThompsonSampling
3,3.997748507703874,ThompsonSampling
3,3.2826394371488097,ThompsonSampling
3,3.407723747829529,ThompsonSampling
3,3.5940217198766535,ThompsonSampling
3,2.5274064163298275,ThompsonSampling
3,2.228146986618613,ThompsonSampling
3,4.5354491391034895,ThompsonSampling
3,2.520577747101247,ThompsonSampling
3,3.622221023643155,ThompsonSampling
3,5.78398812577112,ThompsonSampling
3,3.82638246712793,ThompsonSampling
3,5.906407497096819,ThompsonSampling
3,3.1265349843187478,ThompsonSampling
3,4.767538156369622,ThompsonSampling
3,3.5534050841196465,ThompsonSampling
3,3.5479005532519734,ThompsonSampling
3,4.678820621608127,ThompsonSampling
3,4.137342697220934,ThompsonSampling
3,3.5719615693692144,ThompsonSampling
3,4.759616598206027,ThompsonSampling
3,4.585943787931438,ThompsonSampling
3,4.396922647450057,ThompsonSampling
3,3.1571639481983778,ThompsonSampling
3,2.8339184410359417,ThompsonSampling
3,3.5720008076151375,ThompsonSampling
3,5.425248637520826,ThompsonSampling
3,3.244178500950821,ThompsonSampling
3,3.0868537279659325,ThompsonSampling
3,3.8953694721711227,ThompsonSampling
3,3.779377144591503,ThompsonSampling
3,5.101112179514065,ThompsonSampling
3,5.734884361437576,ThompsonSampling
3,4.2319242060273945,ThompsonSampling
3,4.422841354222633,ThompsonSampling
3,3.769275785917671,ThompsonSampling
3,3.8588946918893705,ThompsonSampling
3,4.210710189691032,ThompsonSampling
3,4.9116549879750515,ThompsonSampling
3,4.920615157586547,ThompsonSampling
3,4.9474278032082735,ThompsonSampling
3,2.8652143912424806,ThompsonSampling
3,4.278306979075078,ThompsonSampling
3,3.6230660975656748,ThompsonSampling
3,2.510461182202502,ThompsonSampling
3,2.4609488282176533,ThompsonSampling
3,3.306283006974029,ThompsonSampling
3,4.501837339059316,ThompsonSampling
3,3.8316682781721463,ThompsonSampling
3,5.69731061585059,ThompsonSampling
3,3.9216566857516133,ThompsonSampling
3,3.4519828748989876,ThompsonSampling
3,3.469085260606048,ThompsonSampling
3,1.495174957918537,ThompsonSampling
3,4.765955684356438,ThompsonSampling
3,4.217157352117644,ThompsonSampling
3,4.117092865452805,ThompsonSampling
3,5.890471303922524,ThompsonSampling
3,4.009630989529002,ThompsonSampling
3,4.632610674872353,ThompsonSampling
3,2.428185372997963,ThompsonSampling
3,5.058854639481101,ThompsonSampling
3,3.022758904324335,ThompsonSampling
3,3.53352719828559,ThompsonSampling
3,3.3546701524026754,ThompsonSampling
3,3.467614415048647,ThompsonSampling
3,3.4495742813443817,ThompsonSampling
